trade_date,symbol,open,high,low,close,pre_close,volume,amount,turnover,pct_chg,adjustment_mode,trading_status,is_st,pe_ttm,pb,benchmark_symbol,benchmark_return_1d,benchmark_return_5d,benchmark_return_20d,forward_return_1d,forward_return_5d,forward_return_20d,benchmark_excess_return_1d,benchmark_excess_return_5d,benchmark_excess_return_20d,label_ready_1d,label_ready_5d,label_ready_20d,source_provider,source_provider_priority,crosscheck_provider,crosscheck_status,source_warning_codes,panel_contract_status,universe_mode,non_actionable_disclaimer
2026-03-30,002841.SZ,32.62,32.98,32.08,32.71,33.37,4994302,162783277.02,0.9616,-1.9778,baostock_adjustflag_3_unadjusted,trading,false,22.464654,1.706827,000300.SH,-0.0093279533,-0.0114279545,0.0592745467,-0.0036686029,-0.0158972791,0.1357383063,0.0056593505,-0.0044693247,0.0764637596,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-03-31,002841.SZ,32.7,33.22,32.5,32.59,32.71,4058279,133323257.41,0.7813,-0.3669,baostock_adjustflag_3_unadjusted,trading,false,22.38224,1.700566,000300.SH,0.0170823950,0.0326977726,0.0809648334,0.0174900276,0.0331389997,0.1546486652,0.0004076326,0.0004412271,0.0736838319,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-01,002841.SZ,33.12,33.3,32.76,33.16,32.59,4658667,153702632.9,0.8969,1.749,baostock_adjustflag_3_unadjusted,trading,false,22.773706,1.730308,000300.SH,-0.0104180301,0.0088723613,0.0621378589,-0.0123642943,0.0063329312,0.1130880579,-0.0019462643,-0.0025394301,0.0509501990,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-02,002841.SZ,33.09,33.09,32.51,32.75,33.16,3408760,111728432,0.6563,-1.2364,baostock_adjustflag_3_unadjusted,trading,false,22.492125,1.708914,000300.SH,-0.0085121525,0.0351985764,0.0889008119,-0.0131297710,0.0442748092,0.1331297710,-0.0046176185,0.0090762328,0.0442289591,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-03,002841.SZ,32.87,32.98,32.26,32.32,32.75,2512038,81560133.2,0.4836,-1.313,baostock_adjustflag_3_unadjusted,trading,false,22.196809,1.686477,000300.SH,-0.0000388895,0.0462453192,0.1035223494,-0.0040222772,0.0544554455,0.1547029703,-0.0039833877,0.0082101264,0.0511806209,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-07,002841.SZ,32.41,32.67,32.09,32.19,32.32,2570421,83238694.92,0.4949,-0.4022,baostock_adjustflag_3_unadjusted,trading,false,22.107527,1.679693,000300.SH,0.0348915090,0.0587007497,0.0971252593,0.0459770115,0.0602671637,0.1696178938,0.0110855025,0.0015664140,0.0724926344,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-08,002841.SZ,32.8,33.68,32.8,33.67,32.19,5175339,172434358.08,0.9964,4.5977,baostock_adjustflag_3_unadjusted,trading,false,23.123965,1.756921,000300.SH,-0.0063827533,0.0195167679,0.0775272024,-0.0089100089,0.0365310365,0.1624591625,-0.0025272557,0.0170142686,0.0849319601,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-09,002841.SZ,33.35,33.5,32.95,33.37,33.67,4282567,142208469.76,0.8245,-0.891,baostock_adjustflag_3_unadjusted,trading,false,22.91793,1.741266,000300.SH,0.0154048081,0.0373139844,0.0836189432,0.0248726401,0.0533413245,0.1750074918,0.0094678320,0.0160273401,0.0913885486,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-10,002841.SZ,33.48,34.68,33.48,34.2,33.37,4931066,168391365.61,0.9494,2.4873,baostock_adjustflag_3_unadjusted,trading,false,23.48796,1.784576,000300.SH,0.0020681472,0.0198651567,0.0780267636,-0.0035087719,0.0269005848,0.1611111111,-0.0055769191,0.0070354281,0.0830843476,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-13,002841.SZ,34.28,34.79,34,34.08,34.2,4614463,157866359.32,0.8884,-0.3509,baostock_adjustflag_3_unadjusted,trading,false,23.405546,1.778315,000300.SH,0.0118655328,0.0239525607,0.0577773499,0.0014671362,0.0630868545,0.1399647887,-0.0103983967,0.0391342938,0.0821874388,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-14,002841.SZ,34.25,34.5,33.75,34.13,34.08,3226185,109837998.66,0.6211,0.1467,baostock_adjustflag_3_unadjusted,trading,false,23.439885,1.780924,000300.SH,-0.0034112598,0.0141904433,0.0336735688,0.0225607970,0.0670963961,0.1423967184,0.0259720567,0.0529059528,0.1087231497,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-15,002841.SZ,34.29,35.2,34.2,34.9,34.13,6543725,227359339.2,1.2599,2.2561,baostock_adjustflag_3_unadjusted,trading,false,23.968707,1.821103,000300.SH,0.0109623477,0.0244129316,0.0316477059,0.0071633238,0.0489971347,0.1186246418,-0.0037990239,0.0245842030,0.0869769360,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-16,002841.SZ,34.85,35.48,34.7,35.15,34.9,4759215,167169485.4,0.9163,0.7163,baostock_adjustflag_3_unadjusted,trading,false,24.140403,1.834148,000300.SH,-0.0016754818,0.0104968794,0.0245482648,-0.0008534851,0.1035561878,0.1206258890,0.0008219967,0.0930593083,0.0960776243,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-17,002841.SZ,34.98,35.2,34.8,35.12,35.15,2915100,101859660,0.5612,-0.0853,baostock_adjustflag_3_unadjusted,trading,false,24.119799,1.832582,000300.SH,0.0060842246,0.0086064763,0.0258060636,0.0316059226,0.0740318907,0.1121867882,0.0255216980,0.0654254144,0.0863807246,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-20,002841.SZ,35.13,36.67,35,36.23,35.12,9094788,328829995.37,1.751,3.1606,baostock_adjustflag_3_unadjusted,trading,false,24.882128,1.890503,000300.SH,0.0022186503,0.0028387104,0.0053927511,0.0052442727,0.0422301960,0.0549268562,0.0030256224,0.0393914855,0.0495341051,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-21,002841.SZ,36.02,36.73,35.95,36.42,36.23,4665780,169147467.41,0.8983,0.5244,baostock_adjustflag_3_unadjusted,trading,false,25.012617,1.900417,000300.SH,0.0066338129,-0.0020530005,0.0161700186,0.0052169138,0.0200439319,0.0546403075,-0.0014168991,0.0220969324,0.0384702890,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-22,002841.SZ,36.41,36.73,36.04,36.61,36.42,3893443,141851557.75,0.7496,0.5217,baostock_adjustflag_3_unadjusted,trading,false,25.143105,1.910332,000300.SH,-0.0027709862,0.0022334652,0.0254124748,0.0595465720,0.0278612401,0.0677410544,0.0623175581,0.0256277749,0.0423285796,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-23,002841.SZ,38.77,39.65,38.19,38.79,36.61,17453150,679794056.33,3.3602,5.9547,baostock_adjustflag_3_unadjusted,trading,false,24.579949,1.987546,000300.SH,-0.0035431133,0.0043832356,0.0337465430,-0.0275844290,-0.0484660995,-0.0007733952,-0.0240413157,-0.0528493351,-0.0345199382,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-24,002841.SZ,38.5,38.65,37.45,37.72,38.79,8088382,305839516.28,1.5573,-2.7584,baostock_adjustflag_3_unadjusted,trading,false,23.901925,1.93272,000300.SH,0.0003308824,0.0225867205,0.0291029287,0.0010604454,-0.0161717922,0.0167020148,0.0007295630,-0.0387585126,-0.0124009138,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-27,002841.SZ,37.67,38.26,37.5,37.76,37.72,6548900,248047067.28,1.2609,0.106,baostock_adjustflag_3_unadjusted,trading,false,23.927272,1.93477,000300.SH,-0.0026700360,0.0271566426,0.0300289236,-0.0161546610,-0.0116525424,0.0116525424,-0.0134846250,-0.0388091850,-0.0183763812,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-28,002841.SZ,37.96,38.07,36.88,37.15,37.76,5164981,193110175.77,0.9944,-1.6155,baostock_adjustflag_3_unadjusted,trading,false,23.540735,1.903514,000300.SH,0.0109575909,0.0238963687,0.0281435766,0.0129205922,0.0134589502,-0.0164199192,0.0019630013,-0.0104374185,-0.0445634959,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-29,002841.SZ,36.99,37.71,36.8,37.63,37.15,4929300,184819691.09,0.949,1.2921,baostock_adjustflag_3_unadjusted,trading,false,23.844895,1.928109,000300.SH,-0.0006319503,0.0294136381,0.0070491383,-0.0191336699,0.0401275578,-0.0132872708,-0.0185017197,0.0107139197,-0.0203364091,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-04-30,002841.SZ,36.92,37.16,36.52,36.91,36.91,4551545,167756583.23,0.8763,0,baostock_adjustflag_3_unadjusted,trading,false,23.388655,1.891217,000300.SH,0.0145167141,0.0292761837,0.0223102461,0.0054185857,0.0623137361,-0.0089406665,-0.0090981284,0.0330375524,-0.0312509126,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-06,002841.SZ,37.27,37.57,37.01,37.11,36.91,6462965,240754452.86,1.2443,0.5419,baostock_adjustflag_3_unadjusted,trading,false,23.515388,1.901465,000300.SH,0.0048013436,0.0248608126,0.0126542384,0.0056588521,0.0700619779,-0.0226354082,0.0008575085,0.0452011653,-0.0352896466,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-07,002841.SZ,37.2,37.42,37.03,37.32,37.11,4542458,169177343.58,0.8746,0.5659,baostock_adjustflag_3_unadjusted,trading,false,23.648458,1.912225,000300.SH,-0.0058356378,0.0028746601,0.0008643182,0.0088424437,0.0409967846,-0.0525187567,0.0146780815,0.0381221245,-0.0533830749,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-08,002841.SZ,37.3,37.9,37.02,37.65,37.32,4513398,169519844.7,0.869,0.8842,baostock_adjustflag_3_unadjusted,trading,false,23.857568,1.929134,000300.SH,0.0164051396,-0.0025286786,-0.0112876213,0.0395750332,0.0355909695,-0.0525896414,0.0231698936,0.0381196480,-0.0413020201,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-11,002841.SZ,38.55,39.5,38.55,39.14,37.65,9369074,365861755.41,1.8038,3.9575,baostock_adjustflag_3_unadjusted,trading,false,24.801732,2.005479,000300.SH,-0.0007653928,-0.0238927310,-0.0481035259,0.0017884517,-0.0025549310,-0.1154828820,0.0025538445,0.0213378000,-0.0673793561,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-12,002841.SZ,39.2,39.6,38.7,39.21,39.14,5727891,224640625.96,1.1028,0.1788,baostock_adjustflag_3_unadjusted,trading,false,24.846089,2.009066,000300.SH,0.0101646579,-0.0192324991,-0.0295542695,0.0127518490,0.0045906656,-0.1111961234,0.0025871911,0.0238231648,-0.0816418539,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-13,002841.SZ,39,39.98,38.9,39.71,39.21,5838431,231686082.53,1.1241,1.2752,baostock_adjustflag_3_unadjusted,trading,false,25.162923,2.034685,000300.SH,-0.0167544768,-0.0295381366,-0.0499662718,-0.0216570133,-0.0163686729,-0.1412742382,-0.0049025366,0.0131694637,-0.0913079664,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-14,002841.SZ,39.71,39.88,38.85,38.85,39.71,5089400,199410784.54,0.9799,-2.1657,baostock_adjustflag_3_unadjusted,trading,false,24.617969,1.99062,000300.SH,-0.0111920466,-0.0267569238,-0.0391049146,0.0036036036,-0.0162162162,-0.1454311454,0.0147956503,0.0105407076,-0.1063262308,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
2026-05-15,002841.SZ,39,39.63,38.56,38.99,38.85,6256944,244522791.28,1.2046,0.3604,baostock_adjustflag_3_unadjusted,trading,false,24.706682,1.997793,000300.SH,-0.0053644413,-0.0029831924,-0.0169298345,0.0012823801,-0.0148756091,-0.1292639138,0.0066468214,-0.0118924167,-0.1123340794,true,true,true,baostock,1,akshare,not_checked_sample_scope_or_provider_unavailable,canonical_approved_universe_below_50;crosscheck_sample_scope_limited,source_backed_evaluation_panel_ready_for_dc03,provider_panel_candidate_universe_review_only,review_only_panel_not_trading_or_position_output
